V,H,S,M
0.6563401608863072,0.1963947335949366,1,1
0.7322184734896936,0.7109291088429965,0,0
0.6036838151382227,0.23794784194513097,0,1
0.1087937626772653,0.10270877475608046,0,0
0.3938151774195927,0.5471295240355109,0,0
0.5659404790462403,0.5857067594474614,1,1
0.17907984923035003,0.834721755152455,0,1
0.4155642380882627,0.5692834511759137,1,1
0.12988279791222992,0.3609327683511011,0,0
0.17072064743951867,0.7727106933736885,0,0
0.4572309485814364,0.536251003868679,0,1
0.21944417863875432,0.12135225616807256,0,1
0.6107867634354023,0.559265504281922,1,0
0.7205184722235392,0.8672166908794962,1,0
0.8205280291981746,0.40668136294839846,1,1
0.2801352198203291,0.31669322170982,1,0
0.25073432403316276,0.17912251131621804,0,0
0.19411105630096023,0.1863009697418216,0,0
0.672787224589273,0.439494335907637,1,0
0.735828153838211,0.5861118417453766,1,0
0.12842753034307783,0.12255386465264156,0,0
0.9425910216193208,0.895611730122649,0,1
0.14677415528632518,0.7296202557006763,1,0
0.5871667017709634,0.5779615264552964,1,1
0.7381544675058248,0.7955948038450917,1,1
0.883872211371477,0.12216808113090195,0,0
0.742678238919185,0.4791549899598119,1,1
0.8215552747628126,0.6170838141754971,1,1
0.4055051732885254,0.7957876155064603,1,1
0.833342602371861,0.755122604044341,1,0
0.17210336174620763,0.29936232474205965,1,1
0.9053349904544749,0.8967921526032838,0,0
0.5928331385383626,0.16191125728778333,1,1
0.8355679929662443,0.8376202567590368,0,1
0.5070864560664702,0.9238462246441567,1,1
0.6792199256768725,0.20943817090036299,1,1
0.5737623948425019,0.6998594577834067,1,0
0.7584305695797987,0.08625696690019861,0,1
0.17346698382753062,0.41488054262523943,0,1
0.15431687559150742,0.5146549692779065,0,0
0.3223929106091318,0.5725807033186706,1,0
0.2435902121018695,0.8923435234237035,1,0
0.8846052099329815,0.6550256185647751,0,1
0.2972925886222399,0.48315015609731327,0,0
0.9782787302372181,0.7787075326393004,1,0
0.40320621259399614,0.905479538858968,0,0
0.2639061241198294,0.06985953381406176,1,0
0.8107286564282312,0.9342691450304348,0,0
0.6928369979507885,0.12751892515731228,0,0
0.5483761448078251,0.7829481013418852,0,1
0.5998271958438681,0.3023012772962712,1,0
0.7472816004450374,0.16896169197848457,1,1
0.30560926719816883,0.44587007574245135,0,0
0.9967005244510677,0.6295609215028521,1,0
0.9773138459321048,0.39285666052112744,1,0
0.6852931177122432,0.09910886745442907,1,1
0.2795882058362306,0.589515025692845,1,0
0.7122054181881622,0.8621629484996072,0,0
0.16497856808125827,0.3948938293525265,1,0
0.12758725198522547,0.2446994998677443,1,0
0.3319145996600923,0.4483196113395338,0,1
0.5163606610653847,0.09352643994390278,1,1
0.8814452548675424,0.7884388260322474,1,1
0.7544521627896772,0.793706729855168,1,1
0.768435869079983,0.5792004170866656,0,1
0.48294400100326784,0.3677926000445505,0,0
0.41134149329226666,0.769805028001205,1,0
0.43393488668614244,0.5492183223095304,1,0
0.9888846073624521,0.7933390776950145,0,1
0.13609827227123425,0.6183129133247185,0,0
0.8803283465102038,0.7559649258915175,0,1
0.6208078677151541,0.588706693895984,1,0
0.49475387727063147,0.42272696139409954,1,1
0.7527318943736229,0.9121512739335238,0,0
0.5380020472822326,0.5370024423909603,1,0
0.8860809142734944,0.5945805666864845,1,0
0.9106316776101326,0.2484388754732743,1,0
0.47954883418610994,0.6130857104845489,1,1
0.3491450175115464,0.5644468845346494,1,0
0.633115295734026,0.21635455815232246,1,0
0.9211270110550218,0.10362838761782933,1,0
0.28959597010509996,0.593923387743294,0,1
0.6606699252071345,0.7373230424152885,0,0
0.6684041980832685,0.5210612338298074,0,0
0.7598017201737529,0.25409536278768113,0,0
0.21841091661453382,0.6498697790237314,0,0
0.7442424682138797,0.12209515394864201,0,0
0.9181292685990768,0.4476503343217591,0,1
0.2617147979832178,0.19703008255857818,0,1
0.3137889924314899,0.21601314595389504,0,1
0.9742555846374756,0.23206455424238326,1,0
0.2628792574385408,0.39803635133958004,1,1
0.8689465840326213,0.09603518505835787,0,0
0.5430500708032313,0.40801409683618833,1,0
0.3225079669628593,0.5105367024032307,1,0
0.8836749111452602,0.4849648564696926,0,0
0.500774729502399,0.39450569036273647,0,1
0.5633356185367212,0.8052319472636772,0,1
0.42331003245978915,0.18079402317845367,1,1
0.6336557662914347,0.5051270694032366,1,0
0.2471714853265205,0.10583727526089887,0,1
0.4519733829865846,0.11404011099011876,1,1
0.9724710901017588,0.5664792647093867,1,0
0.33232008943101476,0.5594165823990388,1,1
0.691062998087163,0.8402301615600112,0,0
0.39267105780222544,0.5520863080940659,1,1
0.7961258131179406,0.9138119183643651,1,1
0.21778629464651483,0.09382536355993679,1,1
0.9728389405706902,0.13820691630266696,1,0
0.5084105872452753,0.08965927541334326,1,1
0.3124454170118176,0.216749165300186,1,1
0.1661470725970114,0.5371430998475103,1,1
0.2527821145787867,0.6310149632846852,0,1
0.5677965537004159,0.0910266421538019,0,0
0.40330285878815764,0.9013738008610394,1,0
0.8459950292943486,0.8079488389853429,0,1
0.4877987712956253,0.3169512339413838,1,1
0.3238428453288669,0.11946877720382117,1,1
0.655430487943627,0.20289836589715154,1,0
0.7360994951969012,0.16424997237947542,0,1
0.2503377171108549,0.16095540136905218,1,1
0.2508572946594859,0.5167055197991605,1,0
0.13300428424018867,0.27126269824406024,0,0
0.7627618135590765,0.37232574487622994,0,0
0.6974240748596245,0.9405548000458902,1,1
0.5271677881748326,0.6658828240328103,0,0
0.8597534040722774,0.9040826003423011,0,0
0.8251031376550478,0.17830089952980405,1,1
0.6268189279570769,0.3939255273493123,1,0
0.8814441524619328,0.5492586229541189,1,1
0.28525708903309144,0.1190822556998642,0,1
0.2007276574579551,0.05376869926516208,0,0
0.34277465036529065,0.6533909004172258,0,1
0.15137817048038338,0.6276375651212918,1,0
0.5780525752009288,0.41970992899965054,0,0
0.9429451230654653,0.4906796684288293,0,0
0.13540918660165868,0.4238987005328806,1,1
0.20989892260902412,0.07160454036039997,1,0
0.5069791254550917,0.35183444559571614,1,1
0.9404875157751145,0.20937402985756082,0,1
0.38454049447907546,0.13858177019123186,1,1
0.5565113278195533,0.9110483905004148,0,0
0.1374155731453529,0.5894237525379491,0,1
0.23350888086587998,0.7057906558129424,1,1
0.9879671106629622,0.3338273689395057,1,0
0.9686068267924409,0.40383241654461366,1,0
0.10444598284096866,0.2632315945070511,1,1
0.9566306068809151,0.13726910386888225,1,1
0.6752079440339503,0.21112847369742538,0,0
0.88112646506802,0.7677626407668372,0,1
0.5092658700704732,0.6597912246653982,0,1
0.5640364257213253,0.5422359883869292,1,1
0.5399619222312282,0.4775808855800912,0,1
0.700177831791494,0.880190855290512,1,0
0.22568612928068163,0.11546145300080156,1,1
0.12697623088541016,0.30254073191412434,0,0
0.3771369474320718,0.3649440682136426,0,1
0.734212686462982,0.7541832309915091,1,0
0.2816681069106535,0.9432631581457742,0,1
0.7060891899924255,0.26660346328143775,1,0
0.9729208414965433,0.8368766007233726,0,1
0.18451064421047655,0.7975604843886122,0,0
0.7053419064026136,0.25219165787758996,0,1
0.49937519737411407,0.40939932217930025,0,1
0.8813280289397548,0.41870558236326716,0,0
0.25943481050264733,0.9303986016739024,1,0
0.723363357003548,0.21280271124100847,0,0
0.8543037606832992,0.7692421739943038,0,0
0.950152797526621,0.35077344275579886,0,0
0.7149232254606812,0.7077833111985443,1,1
0.5474572876075846,0.4280099038660965,1,0
0.6560625161810925,0.570523786804886,1,0
0.8820144860308464,0.799350595993518,1,1
0.6135487719749467,0.7737490084854957,1,0
0.12734835372715317,0.8297808651857301,0,0
0.93785382595628,0.10365559281019313,0,0
0.7205740759284051,0.6728454977357703,0,1
0.7088620471995218,0.17598863904958656,1,0
0.29410763715794547,0.42423671121656986,1,1
0.6929969232093914,0.5437295735492196,0,1
0.4544779650887426,0.4124655362721476,1,0
0.6861096793373429,0.5176505082227068,1,1
0.19593372727719166,0.9468736779187572,1,0
0.6920607741427324,0.17169558234156923,0,0
0.9994723531936,0.6579104408027829,0,0
0.14339083497450045,0.40640086974705364,1,0
0.9794567657991856,0.1697088190165959,1,0
0.4662171646505836,0.19286308703687854,1,1
0.8836781053035332,0.9043457956210552,1,1
0.8041469356524461,0.8416413470405858,0,1
0.610314634888001,0.8663377643735196,1,1
0.7646042883261939,0.9423794982446478,0,0
0.8906640051712131,0.23748385100766617,0,0
0.46372628948592964,0.36989540362765555,0,1
0.39432984540691485,0.6522971269323801,1,0
0.7008340470072263,0.48542228587458247,0,1
0.8270613477471327,0.4265505800405001,0,1
0.7860566212989542,0.3720301244020337,1,1
0.8180322839727711,0.584402568749107,1,1
0.4920249833316397,0.5680340857760738,1,0
0.8360507945575194,0.19531205065781604,0,0
0.2081881498335476,0.4745658537665951,1,1
0.5900401881647646,0.5481245985888649,0,1
0.10518279444830941,0.5632582448582514,0,1
0.39212724691024325,0.23909647362111663,1,1
0.4298153813842581,0.7180442530270581,0,1
0.4565554224483299,0.07267918533896267,0,0
0.725920486020876,0.36934866998884636,0,1
0.4497022911433112,0.7521913836820702,0,1
0.5038242603602776,0.557503628949862,1,0
0.31378971778689474,0.2850461892597742,0,0
0.43592661246640607,0.675457807408743,1,0
0.3045426645368363,0.560651849740466,0,0
0.1658763313915993,0.7666192485107485,0,0
0.6431037340432401,0.711522667570841,1,0
0.7013915186995147,0.5990971298326112,0,0
0.657541311408653,0.48935990777973254,0,0
0.5171446394205151,0.16986391310077106,0,0
0.44180720216130687,0.28519971609684536,0,1
0.8770002846146427,0.4271895256253767,0,0
0.5671736066225963,0.5893693583057498,0,1
0.5312636898667579,0.5123370696937743,1,1
0.12307785922579212,0.3093660733635765,1,1
0.4071230448635408,0.0558179220107395,1,1
0.44217605690727135,0.4966152997107325,0,1
0.45894050280721044,0.30706338970601876,0,1
0.6221551323045991,0.7111474706394816,0,1
0.5802422920541906,0.07155163874343515,1,1
0.6471145835141001,0.5763450301752118,0,0
0.7883949353879154,0.8973268137554589,1,1
0.8316871648444841,0.20696834040034956,0,1
0.7463107686038449,0.4744845416755358,0,1
0.9599713263594413,0.13227979263542433,0,1
0.11640932440872548,0.6131137210352173,1,0
0.2762001871151915,0.545478512536603,0,1
0.10680658748032791,0.41662897179154906,1,0
0.6827272427391426,0.519239319326367,0,0
0.9082274940549883,0.8569171926221091,0,1
0.31913406691866936,0.22666487207996033,1,1
0.9343310903166759,0.0703080605348125,0,0
0.15424065126060477,0.8254983962291909,0,1
0.9409924241249629,0.5694053741491159,0,1
0.41646041851567095,0.8515926099156581,0,0
0.19127874560429486,0.5872507010718553,1,0
0.5372845832676931,0.7791449809637322,1,1
0.33109891094845717,0.4367060270196331,0,1
0.3563856117657306,0.7248739381594419,0,1
0.37656096843365794,0.8717373202008704,1,0
0.8227233080493971,0.5649106673499856,0,1
0.5852451490077291,0.21270663550614155,1,0
0.38017692924040325,0.2919178535271783,0,0
0.6493004049798266,0.22878011920766517,1,1
0.7445356068008742,0.2721713248361596,1,0
0.3453616006601804,0.3257739044159327,1,1
0.4721941913728164,0.5496204080778696,1,1
0.2096974840032528,0.5791924665174495,0,0
0.2630344145812123,0.433849772517675,0,1
0.7130060685684845,0.6038787018387519,1,0
0.26329451292606426,0.12341743305022933,1,0
0.5726470453003542,0.12900941335234395,1,1
0.7381416355501894,0.20464651432189257,1,1
0.19618923078526945,0.5162697482363102,0,1
0.6105809976660131,0.24259521082848218,1,1
0.3309065053312274,0.3049559631433196,1,0
0.9666341877138218,0.4102815525556946,1,0
0.5351910820479323,0.7806795116093418,1,0
0.8253932947976423,0.062475922321574104,1,1
0.5952038879406356,0.6344409382129601,1,0
0.13907127956933726,0.6519888779366168,1,0
0.6698362380346201,0.7687902023209728,0,1
0.9562630079859913,0.8894776451542818,1,1
0.6414506381316981,0.06812406405436085,1,1
0.8372699734841111,0.18840533496189454,1,0
0.895785817013567,0.8475541646503937,0,1
0.3052717947540392,0.4626667059683138,0,0
0.290840355917404,0.5581315750401171,0,0
0.6498828899658925,0.6467244833508327,1,0
0.46992562282603423,0.6611599440460736,1,0
0.8558751725800483,0.8885663629848574,1,0
0.9100208110582101,0.9472544756705027,0,1
0.41807924137244634,0.6981417148378462,1,0
0.31318350307703385,0.3084990882846357,0,1
0.8024729637194756,0.8417771620649092,0,0
0.3473254319933225,0.09429882308668544,0,0
0.8403528866623106,0.25797276758704657,0,1
0.4813644282838866,0.8576471457173434,0,0
0.7007949093623234,0.28057236299541943,1,0
0.18598178245120137,0.2485859536595736,1,1
0.6614733922089157,0.17431276382622252,0,1
0.5065909108635063,0.8232005818822248,1,0
0.6279476168579267,0.500052433271978,1,0
0.2512127869703771,0.6574038827487393,0,0
0.7631863704497639,0.2651597456675267,0,1
0.8765173697889057,0.7322363789100949,1,0
0.2950658200816981,0.7340049904658886,1,1
0.18614309996814554,0.3313382224174701,1,1
0.12127472744170276,0.41961436970925453,1,0
0.6777743503989394,0.23872124968718078,0,1
0.6463846324799026,0.9289049209906138,1,0
0.592027671442663,0.6310423193525705,0,0
0.30875238650437786,0.891089492643964,0,1
0.45181539631496326,0.32304698926621983,1,1
0.6350287016675558,0.7537018216972007,1,1
0.5470901729732525,0.7392727794962678,1,1
0.9890069681933986,0.6724900866798874,0,1
0.22279577730105982,0.9190750777401203,0,1
0.7256300986428345,0.40419980249568394,0,0
0.46388689129386296,0.16764559123078154,0,0
0.48537965343305334,0.6545379733196547,1,0
0.7458379890923587,0.7063788204294855,0,1
0.7231925361919327,0.5675545161129332,0,1
0.9921303943319695,0.23613610382005662,1,1
0.2155548605087127,0.5040103475024198,0,0
0.19369868444574972,0.33097076291221644,0,0
0.751904935415867,0.4347198753500201,1,1
0.6205482253057681,0.6306967182601975,0,1
0.3467445999038253,0.7206932684217511,0,1
0.17147743209008795,0.2590022218112088,0,1
0.17709242463678748,0.41479282458225797,0,0
0.9047717871977065,0.2922454138924662,1,0
0.27268059224686864,0.22876845247568217,0,0
0.39103440590396865,0.7550484979962545,1,1
0.3039907620042892,0.8683274249932932,0,0
0.41949667524874357,0.383208967116119,1,1
0.16248145847148404,0.7261510319363902,1,1
0.5671538118174434,0.85729576042797,1,1
0.16085130723299343,0.8115117894772084,0,0
0.8203208570401254,0.21453204968530332,0,0
0.31034087371938973,0.9106626933620251,0,1
0.5860107231440596,0.3890087963865162,1,0
0.8920711788053124,0.35531659505645263,0,1
0.6857896321424748,0.10618819455000231,0,1
0.5796620078962018,0.48755628869439466,0,1
0.391900377803838,0.14811225407683581,0,0
0.39970172175237817,0.2736858388346834,1,0
0.7025382596783711,0.3352483595905532,1,1
0.9947254250990508,0.7779436911425156,0,0
0.6956552708644408,0.8379397853563069,0,0
0.6020050756330224,0.32221968571532267,0,0
0.7575854592153215,0.8228283091201165,1,0
0.5186850510553463,0.8215078436328119,0,1
0.1541281083407067,0.7381858553463861,1,0
0.6060671342901188,0.18202560261366335,1,1
0.9618627560548422,0.6712905622106561,0,1
0.2577726481218937,0.9005216581225118,0,0
0.7210044017385991,0.6642864308904414,0,1
0.2808403197931508,0.3484551641970505,1,1
0.5822449160257731,0.5005213856877482,1,0
0.18700880468204767,0.6311525390159483,0,1
0.5053338426323667,0.5095133678556532,1,1
0.7805469960057214,0.15795764755787284,0,0
0.41281437181508385,0.33085764018681857,0,0
0.6984205520384962,0.7721564274982692,1,0
0.8159049647107562,0.8252762414859657,1,0
0.9344600375315074,0.1735700294440132,1,0
0.31117787366990823,0.9071480771588522,1,1
0.4593843242283774,0.34594035606374834,0,1
0.2371744119973757,0.6460823648576479,0,0
0.9932351519425376,0.726642631361013,0,0
0.9343008711318658,0.7807516111740951,1,1
0.5859614172525036,0.9011747320033371,0,0
0.8578299649387792,0.3316275932259403,1,0
0.568862179544838,0.822655809096399,1,1
0.6612271192024838,0.16851821309258633,1,1
0.18021198890441498,0.6845368157182334,0,1
0.7797433784471272,0.7177799565625873,1,0
0.21494213527171135,0.6599509170811884,1,1
0.8434608672272755,0.2770832625216377,1,0
0.8038252789033473,0.835738832313683,1,1
0.7378702279686787,0.2019726170333555,1,0
0.13254434247228591,0.09827131236874775,1,0
0.3728155203507958,0.695718491550721,1,0
0.33680131291975857,0.47792814370946024,1,1
0.4241227667243672,0.8141882179628084,1,1
0.1788784720874547,0.395057426952433,1,1
0.9432620407279565,0.20145072965694155,1,0
0.5984220166411387,0.8027979732228827,1,1
0.3749718795922212,0.5440186684760645,0,1
0.4572833653668551,0.2202762131513194,0,0
0.5024822864543521,0.6983455987278011,1,0
0.6405349000245556,0.5100022746405505,1,1
0.564111484926848,0.5938816840162878,1,1
0.9274527758929756,0.46480850438592364,0,1
0.5472671346152472,0.7958380854362057,0,0
0.9929422133409814,0.7966064441147448,0,1
0.8662824619705861,0.6884499396419476,1,0
0.28765946292160227,0.14486123965681602,1,0
0.9375356931795247,0.8049684757136619,1,1
0.2047297580969285,0.6539116824796188,1,1
0.8357047376420724,0.6773217494038696,0,0
0.4425609641289221,0.3766845563634844,1,0
0.8901768884005625,0.841351600541306,0,1
0.8812510210967053,0.7028344402113718,0,1
0.825332860105859,0.15133141987627502,1,1
0.8110273926763553,0.41700023096554634,0,0
0.3742112251882367,0.8477423257641274,0,0
0.17282735474612698,0.09247703152764108,0,1
0.46268216088864533,0.9152749576778445,0,0
0.2561720634878578,0.6612463114876065,1,0
0.7254559800122156,0.618238379879039,1,1
0.411489753884007,0.2935033308391922,0,0
0.9780491807739234,0.27391260986525934,1,1
0.6768748696107988,0.8978523975397359,0,1
0.8402325072709248,0.3184452088107104,1,0
0.21927220546766357,0.7479547670470994,1,0
0.8758130340453603,0.4038096183863712,1,1
0.9304814714620548,0.17532866370623357,1,0
0.5383557269370424,0.05964376792582306,1,1
0.6456276439758797,0.5398316033137257,0,0
0.7883288208126958,0.9282009366940394,1,0
0.25735476453437134,0.382222574428284,0,0
0.5523094688170982,0.37147310059374034,0,1
0.45879672499508184,0.35968245606449784,1,0
0.23173659294602422,0.5184894535743726,0,1
0.4307809800623783,0.44659839508186416,1,1
0.16135507844694422,0.841923164054313,0,1
0.1232307162545383,0.5049687125511413,0,0
0.2216496602393405,0.5069820543697119,1,1
0.9668036004302565,0.17453443524850093,1,1
0.5945765823055152,0.9344655868193473,1,0
0.9692399450378979,0.2749756017819467,1,1
0.4892480904971188,0.1160276607136424,0,1
0.3806345197767337,0.6468316240776879,1,0
0.5555276765562197,0.5858297331411854,0,1
0.4955605197696191,0.4236310885934711,0,0
0.19509821583556952,0.4299730104926102,0,1
0.6767436832211856,0.7565575289417881,0,1
0.29443436425863967,0.22614137608968415,0,0
0.6576291594080467,0.7882279870504008,0,1
0.6851809831583381,0.6338724025055164,1,1
0.2368223678157833,0.4270727964015719,0,1
0.15521466439960135,0.4622257549254817,0,0
0.8026854274615959,0.2809824864674862,0,0
0.5138203813923882,0.7269028994272773,1,0
0.15234741595492823,0.511587268074741,1,0
0.9953796854527904,0.3387690884748592,0,0
0.15200250489672998,0.5864451041848552,1,1
0.7255317059726979,0.9461610068461908,0,0
0.9853110327370722,0.4417360516908984,1,0
0.31526209379433306,0.8786222607007576,0,0
0.22802443181847656,0.3605151559321095,1,1
0.209246445480186,0.09925943623248729,1,1
0.372947632810836,0.23381789573158596,1,0
0.190941229909582,0.4268256289949157,0,1
0.7229452075247187,0.24767143573511208,0,1
0.15606261831705642,0.05020433439642999,0,1
0.5584799153348108,0.8735013839727744,1,1
0.9970271684676791,0.8094914701078361,1,0
0.8325732425554169,0.7180630083382524,0,0
0.6536974944079098,0.20103313608142576,1,1
0.37562825870795047,0.15832721858898746,0,1
0.6615062526624746,0.11084427452514484,0,1
0.5743373175204864,0.701626269895629,0,1
0.48347504550133436,0.8859271646190967,0,0
0.21763933906617955,0.43748223882173326,1,1
0.8979437937164201,0.15722660479644335,1,0
0.5048061839391903,0.5111535386588959,1,1
0.2751602606386886,0.3639487167127671,0,0
0.4309834157895607,0.3873424319149979,1,1
0.47271677727603434,0.6091975617401365,0,0
0.8447841060101868,0.6968463019359821,0,0
0.7602529425052619,0.14954323898584476,0,0
0.7923744042772058,0.08203120772582875,0,1
0.10992813798578249,0.9448972724171434,0,0
0.47453859836178536,0.25945551402399664,0,1
0.5332097364717913,0.09844747241761317,1,0
0.11727304914075103,0.22088779618632798,1,0
0.3338318878705308,0.0850620617136178,1,1
0.7842608408099215,0.40262980515545443,1,0
0.22339873515609915,0.7721616060061918,0,1
0.5817791183073325,0.3571200047819485,0,1
0.29368168481551377,0.44976506619052986,1,1
0.11090869717950395,0.6580280962106949,1,1
0.3170813118395873,0.5080046630628922,1,0
0.9782863794190484,0.8253011174191918,1,0
0.8213834006946906,0.8294321075411808,1,1
0.9636189798889301,0.058919625942038284,1,0
0.5390686395337262,0.7502416758348792,1,0
0.19876257880975318,0.4646602402175064,1,1
0.5931635400763237,0.9399564871732967,0,0
0.5089396011039649,0.4849088682878916,0,1
0.8599213744656543,0.9382063508494677,0,0
0.18827432270582012,0.7291124250851629,0,0
0.5394170233196004,0.27374439615197566,1,1
0.23504379822458585,0.5345554813582619,0,0
0.39220833420105394,0.9429220755307244,1,0
0.7636213696490197,0.8217775469767313,0,1
0.5284163164318899,0.137630204412099,1,0
0.4382994566311924,0.6857347971289964,1,1
0.4550286507130318,0.3610216272837317,0,0
0.513502091565388,0.05628403569231331,0,1
0.8065148894533511,0.4131328721242996,1,1
0.9028762200462109,0.26127897955247414,1,1
0.9598012178535354,0.7869823434684243,1,1
0.8082130476297655,0.3535975479611889,0,1
0.38386620617321143,0.7947713245584354,0,0
0.719321235477888,0.05053814495131578,1,0
0.4938428116498528,0.3270372350235072,0,1
0.32920355984144606,0.26704869287698574,1,0
0.8567844214833303,0.26021062496174985,0,1
0.1345837140660925,0.11136795778891642,0,0
0.9115857929218811,0.21841184336945152,0,0
0.5153297181622608,0.5499946128970579,0,1
0.6734813291274524,0.31222496555397,0,1
0.6934185299852045,0.4256553040962331,1,0
0.9056059666358828,0.38918019231246964,1,0
0.6730027139504866,0.8383144324999051,0,1
0.6525402262840556,0.8647690991094639,1,0
0.15998683650462098,0.49366127449027397,1,0
0.5665672197506837,0.3471403552840439,0,1
0.2351521007353375,0.14612063360212726,1,0
0.7636903918493371,0.9080625914438855,0,1
0.560999728731407,0.10420425041026771,1,1
0.712205001287518,0.3178852498114524,1,1
0.13750561054214586,0.3182595810530037,1,0
0.1763128144412229,0.3383611575261934,1,0
0.744691049256414,0.19785815894516834,1,1
0.16487590239880603,0.7548452878313274,1,1
0.16413105498873276,0.1602480757693903,1,0
0.11089762771139872,0.6214159932378465,0,0
0.9608512584695321,0.16146142403523572,0,0
0.7637575235131062,0.1134820738336609,0,1
0.4179262676518578,0.8684865533172889,0,1
0.36688202315888974,0.2211158896868351,1,0
0.4147329067712646,0.7891251391037338,1,0
0.7971881780630636,0.5401677839964222,1,0
0.6952335499633729,0.12007086764789264,0,1
0.26667601108072114,0.9099033722942607,0,1
0.25669840180067593,0.27226505029270326,0,0
0.1885560847420576,0.8236808108173458,1,0
0.6942724477312043,0.20192900520610774,0,1
0.7879353959995623,0.8185485939276675,1,1
0.33854178549250363,0.06190593161476459,0,0
0.11885046492782153,0.5106024109125326,1,0
0.1739545007287846,0.7424983214794011,0,0
0.9710740313605274,0.8913159657435049,1,1
0.3659002997296783,0.8682819225858383,0,0
0.7923008330543202,0.7876623825928804,0,1
0.6621972119688374,0.8493722146951737,1,1
0.44374567568760637,0.22929771725336884,1,0
0.2851185359759996,0.30576586614055584,0,0
0.2092477763434658,0.3100716724289526,1,1
0.65351167123498,0.3893485379015289,0,0
0.7971704025740092,0.4039886033466698,1,1
0.6795138281870176,0.5400997921892079,0,0
0.5772719199242425,0.19389178702979726,1,0
0.13775610108847264,0.6721219974073903,0,0
0.9716398998349454,0.2008098853740558,0,0
0.8188427724891171,0.32927763389409276,0,1
0.36353983303086823,0.5030106175455387,1,1
0.9819732964229656,0.7667965053711295,0,1
0.6416934306726899,0.7155223099148545,1,0
0.6241803923865218,0.63098092076947,1,1
0.7732658614865789,0.1901959345221531,1,1
0.8305928092811238,0.5423408110540199,0,1
0.6908307465983524,0.1287018516198969,1,0
0.21528617172958003,0.38962685911698564,1,1
0.40444075539504853,0.4221648772609632,1,0
0.9352752762934448,0.08583029550117843,0,0
0.30215405065946677,0.29658928952297464,1,1
0.434950321453762,0.9100845205398403,1,0
0.4888691946497764,0.9082693470467205,1,1
0.495464490725007,0.3670943488272853,1,1
0.651645624245073,0.08879009805349164,0,1
0.9487682539702368,0.21118544539536338,0,1
0.31662344064925446,0.4029960140901861,1,1
0.20935123867082628,0.9030017281723067,1,0
0.27772344087394363,0.1770791571834664,1,1
0.8982324101883425,0.737164259301391,1,0
0.6812297313896855,0.14781428543722286,0,1
0.35731611031524413,0.9331318196521491,0,1
0.8343522450717555,0.39345484919822143,0,1
0.8752329967270924,0.7477110850091504,0,0
0.8618629048212503,0.3583319745300186,1,0
0.927033880275599,0.6149019894429278,1,0
0.3270169181560254,0.22281447626603307,0,0
0.7795377358716504,0.18141891736726629,0,1
0.514485547546726,0.8942577256113181,1,1
0.8577986976010554,0.8758825501139901,1,0
0.7556416094454519,0.8487220461915941,1,0
0.7988027018497522,0.6128901051499341,1,0
0.6905456539129643,0.7774413900946504,1,1
0.2596858925227362,0.11213324322023742,0,0
0.5905242270072445,0.3513101377016112,0,0
0.9862027655720573,0.33233281228144057,1,1
0.943649259847407,0.6220807897573519,1,0
0.1388563622173105,0.3703619961235764,0,1
0.24833333415649342,0.18365610347931272,1,1
0.21855589610910572,0.5868203678721894,0,1
0.753381918986766,0.7829455286021734,0,1
0.8360067968712506,0.39391114501397584,0,1
0.29216022967960475,0.16904184358863353,0,0
0.5552674236566462,0.22701937758154073,1,0
0.85663272521008,0.26373497465244555,1,1
0.7595213902896255,0.3199078336950826,0,1
0.5880134849426635,0.6285155634556782,1,0
0.6313129214128956,0.5908509360839471,1,0
0.557524492224652,0.6764718754103353,1,1
0.36779360618693857,0.3762517860783618,1,0
0.6085197935731145,0.7915978866919805,0,0
0.7199967718450816,0.23367889504018424,1,1
0.8859906242747269,0.47213667276633847,0,0
0.6726622185813232,0.7708448493872873,0,0
0.7850093833388422,0.2121427829593573,1,0
0.2440644714591157,0.14887680236670464,0,0
0.515401726977811,0.8453155709191907,1,1
0.10839845784438397,0.3586366964832763,1,0
0.3220109780694607,0.6654831124181287,0,1
0.7538155436017043,0.07281374383754463,1,0
0.9926289562144271,0.6710421995685046,0,1
0.18926028962849434,0.33449118039227344,0,1
0.4613448842751594,0.10016676822869756,1,0
0.8200638718292436,0.5988314853933053,1,1
0.28363207116600897,0.2667234344658559,1,1
0.5995764543720576,0.39812651784669195,0,1
0.7597641664267073,0.12252273105786222,1,1
0.6543869052341611,0.18244692598545076,0,1
0.26922226115387454,0.3181795119462594,0,0
0.41984611181716547,0.13078355050414142,1,1
0.8054126060368575,0.8697436382176836,1,1
0.598803862718815,0.05544233886558058,1,0
0.10470665218862146,0.4854741969778802,0,0
0.7848916840252844,0.16092271231929628,1,1
0.13178021944621518,0.32691118053015367,0,0
0.771160404458109,0.8834536038364389,1,0
0.2822325041487137,0.19552509794658818,1,0
0.9622661321074422,0.9192490877464993,0,0
0.4311466761718761,0.23521493929047954,0,0
0.3942384547042712,0.7174094976201466,1,0
0.23399924529920021,0.5420095384075805,1,1
0.37504379394119336,0.8460308548370832,1,1
0.8889856856453805,0.5485939299528179,1,0
0.9967009038645226,0.5311032972406777,1,0
0.43147857745616347,0.2259122003315599,0,1
0.5037495678590883,0.19960642584649285,0,0
0.7498638443824633,0.8748402360039628,0,1
0.8975762024185671,0.3450543789650306,0,0
0.6337399007681057,0.3848740294666063,1,1
0.4523731283600464,0.7338412925855495,0,1
0.47135965676376135,0.3549411341805266,0,0
